dataset,variant,local_layers,global_layers,probe_branch,message_depth,fold,directed_distance,expected_reachable,source_cell_id,target_cell_id,pair_drug_id,label,source_input_change,target_branch_change,baseline_logit,perturbed_logit,absolute_logit_change,signed_logit_change,source_nonzero,control_cell_id,control_target_branch_change,control_absolute_logit_change,control_nonzero
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000525,ACH-000951,10027278,1,5.629375457763672,2.69298539024021e-06,4.233395576477051,4.233395576477051,0.0,0.0,1,ACH-000425,1.9446331407380057e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000532,ACH-000613,11511120,1,17.737516403198242,2.2813283067080192e-06,3.4603850841522217,3.460385322570801,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000380,2.6904292553808773e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000548,ACH-000335,11152667,1,9.06647777557373,2.251068963232683e-06,4.905374050140381,4.905374526977539,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000396,2.2412630187318427e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000548,ACH-000478,10377751,1,9.06647777557373,2.5244657990697306e-06,1.5659373998641968,1.5659371614456177,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000421,1.9468855043669464e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000603,ACH-000352,11178236,1,5.880478382110596,1.9045489807467675e-06,4.312673091888428,4.312673568725586,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000381,1.6318355164912646e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000609,ACH-000308,10368812,1,7.067226886749268,2.526620164644555e-06,4.107208251953125,4.107208251953125,0.0,0.0,1,ACH-000378,2.6317443371226545e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000624,ACH-000558,104842,1,7.628865718841553,2.179857801820617e-06,5.288403511047363,5.288403034210205,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000423,1.9938258901675e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000637,ACH-000323,11152667,1,5.411874294281006,2.526483058318263e-06,5.938570976257324,5.938570976257324,0.0,0.0,1,ACH-000425,2.1335379187803483e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000637,ACH-000613,11511120,1,5.411874294281006,2.5377876227139495e-06,3.4603850841522217,3.4603848457336426,2.384185791015625e-07,2.384185791015625e-07,1,ACH-000396,2.4177647901524324e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000638,ACH-000738,10113978,1,4.344842910766602,2.6736222480394645e-06,-0.829009473323822,-0.8290094137191772,5.960464477539063e-08,-5.960464477539063e-08,1,ACH-000434,2.3579609660373535e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000640,ACH-000303,104842,1,8.644815444946289,2.8699098493234487e-06,2.87341046333313,2.87341046333313,0.0,0.0,1,ACH-000414,2.229126721431385e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000647,ACH-000186,10368812,1,5.009859561920166,1.5774737676110817e-06,1.2071412801742554,1.2071415185928345,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000414,1.8429904002914554e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000662,ACH-000667,10077147,1,13.66536808013916,1.2029653362333192e-06,2.4435393810272217,2.4435393810272217,0.0,0.0,1,ACH-000403,2.3784009499649983e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000663,ACH-000554,11455910,1,4.9957733154296875,1.9452054402790964e-06,1.367210865020752,1.367211103439331,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000422,1.7672631429377361e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000668,ACH-000187,10074640,1,6.755610942840576,2.1317200662451796e-06,0.6708852648735046,0.6708853244781494,5.960464477539063e-08,-5.960464477539063e-08,1,ACH-000457,2.0757249785674503e-06,5.960464477539063e-08,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000681,ACH-000853,11178236,1,7.221166133880615,1.7533893696963787e-06,4.625779151916504,4.625779151916504,0.0,0.0,1,ACH-000416,1.8053005987894721e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000693,ACH-000857,10377751,1,6.514118194580078,1.8243886188429315e-06,1.7753472328186035,1.775347113609314,1.1920928955078125e-07,1.1920928955078125e-07,1,ACH-000411,1.7558345462020952e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000702,ACH-000744,11707110,1,7.706008434295654,2.051946239589597e-06,2.4676592350006104,2.4676594734191895,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000450,2.0808313365705544e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000720,ACH-000186,10368812,1,5.353320598602295,2.0666750515374588e-06,1.2071412801742554,1.207141399383545,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000430,1.4510532082567806e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000744,ACH-000078,10027278,1,4.834177494049072,2.2246003936743364e-06,1.7894020080566406,1.789401888847351,1.1920928955078125e-07,1.1920928955078125e-07,1,ACH-000489,2.043990662059514e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000744,ACH-000443,107969,1,4.834177494049072,1.716724341349618e-06,-0.16655144095420837,-0.166551411151886,2.9802322387695312e-08,-2.9802322387695312e-08,1,ACH-000439,1.6991489246720448e-06,1.4901161193847656e-08,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000776,ACH-000136,11152667,1,5.444675922393799,2.0316340396675514e-06,3.1828291416168213,3.1828293800354004,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000488,2.2444141904998105e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000776,ACH-000212,126565,1,5.444675922393799,2.2021847598807653e-06,3.264756441116333,3.264756441116333,0.0,0.0,1,ACH-000425,2.648542476890725e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000783,ACH-000225,4261,1,3.288299322128296,1.672473786129558e-06,3.572510004043579,3.572510242462158,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000473,1.9887615962943528e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000784,ACH-000366,10368812,1,3.785513162612915,2.0090647012693807e-06,3.6282756328582764,3.6282758712768555,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000493,1.9107988009636756e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000788,ACH-000981,104741,1,10.92828369140625,1.9966500985901803e-06,-3.8359193801879883,-3.8359198570251465,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000414,2.097217020491371e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000789,ACH-000375,10027278,1,7.645554065704346,2.4055100311670685e-06,4.8243184089660645,4.824317932128906,4.76837158203125e-07,4.76837158203125e-07,1,ACH-000441,2.7948146907874616e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000792,ACH-000389,10384072,1,8.910593032836914,2.8526824280561414e-06,0.6883220076560974,0.6883218288421631,1.7881393432617188e-07,1.7881393432617188e-07,1,ACH-000451,2.668501792868483e-06,1.7881393432617188e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000811,ACH-000879,11152667,1,9.852089881896973,2.745878191490192e-06,5.517346382141113,5.517346382141113,0.0,0.0,1,ACH-000451,2.1223795556579717e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000812,ACH-000825,10027278,1,11.058324813842773,2.134257101715775e-06,1.5681982040405273,1.568198323249817,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000443,2.4964438125607558e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000825,ACH-000857,10377751,1,5.3807573318481445,1.9752778825932182e-06,1.7753472328186035,1.7753472328186035,0.0,0.0,1,ACH-000441,2.072740244329907e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000857,ACH-000161,11282283,1,4.721344947814941,1.6798911701698671e-06,-0.9427985548973083,-0.9427984952926636,5.960464477539063e-08,-5.960464477539063e-08,1,ACH-000439,1.5318248642870458e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000867,ACH-000352,11178236,1,7.646515846252441,2.294994146723184e-06,4.312673091888428,4.312673091888428,0.0,0.0,1,ACH-000443,1.7971552779272315e-06,4.76837158203125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000876,ACH-000727,107969,1,5.9400129318237305,2.184945060434984e-06,0.9595292210578918,0.9595293402671814,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000465,2.2200788407644723e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000878,ACH-000008,10172943,1,8.370426177978516,2.2165947939356556e-06,3.4063336849212646,3.4063336849212646,0.0,0.0,1,ACH-000469,2.867331659217598e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000879,ACH-000323,11152667,1,4.334023952484131,2.9351599550864194e-06,5.938570976257324,5.938570976257324,0.0,0.0,1,ACH-000491,2.5003582777571864e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000879,ACH-000691,11152667,1,4.334023952484131,1.4580026572730276e-06,3.2935054302215576,3.2935054302215576,0.0,0.0,1,ACH-000484,1.740958509799384e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000880,ACH-000074,10113978,1,5.781281471252441,2.2576766696147388e-06,-1.7815735340118408,-1.7815734148025513,1.1920928955078125e-07,-1.1920928955078125e-07,1,ACH-000527,2.4132141334121116e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000888,ACH-000414,10368812,1,7.975398540496826,1.6855487956490833e-06,5.374770164489746,5.374770641326904,4.76837158203125e-07,-4.76837158203125e-07,1,ACH-000473,1.6890371625777334e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000888,ACH-000978,11178236,1,7.975398540496826,2.7790254080173327e-06,3.7252633571624756,3.7252633571624756,0.0,0.0,1,ACH-000473,2.1110181478434242e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000918,ACH-000020,1206243,1,8.170701026916504,1.8017451566265663e-06,0.21368499100208282,0.21368516981601715,1.7881393432617188e-07,-1.7881393432617188e-07,1,ACH-000491,1.9892843283741968e-06,1.7881393432617188e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000939,ACH-000396,10109823,1,6.005058765411377,2.447923861836898e-06,3.1393773555755615,3.1393773555755615,0.0,0.0,1,ACH-000518,2.1918681341048796e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000943,ACH-000867,10368812,1,9.292146682739258,2.0693685200967593e-06,3.438832998275757,3.438832998275757,0.0,0.0,1,ACH-000580,1.84542170700297e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000944,ACH-000983,10074640,1,9.808465003967285,2.0576733277266612e-06,2.963784694671631,2.96378493309021,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000504,2.4009950720937923e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000950,ACH-000476,10077147,1,4.139292240142822,1.882775904959999e-06,-0.7149315476417542,-0.714931309223175,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000482,2.502616780475364e-06,5.960464477539063e-08,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000950,ACH-000610,10027278,1,4.139292240142822,1.915059328894131e-06,-0.7396992444992065,-0.7396990060806274,2.384185791015625e-07,-2.384185791015625e-07,1,ACH-000535,2.0207110082992585e-06,1.1920928955078125e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000969,ACH-000914,11178236,1,5.002394676208496,2.214159394497983e-06,5.888620853424072,5.888620853424072,0.0,0.0,1,ACH-000558,2.5621068289183313e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000980,ACH-001075,10184653,1,12.628120422363281,2.105655767081771e-06,-1.1307613849639893,-1.1307613849639893,0.0,0.0,1,ACH-000481,2.6943378088617465e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-000991,ACH-000927,10172943,1,7.488417625427246,1.5913803963485407e-06,-1.4778960943222046,-1.4778962135314941,1.1920928955078125e-07,1.1920928955078125e-07,1,ACH-000491,1.911281742650317e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,3,3,0,ACH-001075,ACH-000408,10127622,1,7.94724178314209,2.4457090148644056e-06,-1.1670854091644287,-1.1670855283737183,1.1920928955078125e-07,1.1920928955078125e-07,1,ACH-000522,2.466541673129541e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,4,2,1,ACH-000023,ACH-000812,107969,1,4.965425491333008,0.0015781237743794918,3.150212526321411,3.1502327919006348,2.0265579223632812e-05,-2.0265579223632812e-05,1,ACH-000002,1.8698901840252802e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,4,2,1,ACH-000035,ACH-000058,11338033,1,4.055507183074951,0.0005527993780560791,2.1527085304260254,2.1527516841888428,4.315376281738281e-05,-4.315376281738281e-05,1,ACH-000004,2.081063939840533e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,4,2,1,ACH-000047,ACH-000129,11152667,1,3.922675609588623,0.00015130585234146565,5.071853160858154,5.071821212768555,3.1948089599609375e-05,3.1948089599609375e-05,1,ACH-000006,1.7605701714273891e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,4,2,1,ACH-000074,ACH-000056,10172943,1,6.242407321929932,0.0005926828598603606,4.523088455200195,4.523006916046143,8.153915405273438e-05,8.153915405273438e-05,1,ACH-000019,2.667071157702594e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,4,2,1,ACH-000081,ACH-000260,10027278,1,7.820326805114746,0.007769193034619093,2.213693141937256,2.2126388549804688,0.0010542869567871094,0.0010542869567871094,1,ACH-000009,1.8949318700833828e-06,0.0,1
dataset-2,hgt_2_only,0,2,hgt_only,2,4,2,1,ACH-000096,ACH-000489,10127622,1,6.535351753234863,0.0032605326268821955,-1.2864328622817993,-1.2861260175704956,0.00030684471130371094,-0.00030684471130371094,1,ACH-000019,1.7216787000506883e-06,2.384185791015625e-07,1
dataset-2,hgt_2_only,0,2,hgt_only,2,4,2,1,ACH-000096,ACH-000866,11178236,1,6.535351753234863,5.998265987727791e-05,5.751635551452637,5.7516188621521,1.6689300537109375e-05,1.6689300537109375e-05,1,ACH-000019,1.7681597910268465e-06,0.0,1
