Run directory: /content/drive/MyDrive/CDRP models testing/flexible model/outputs/exp2_sharded_v2_verified_t4_v1_shards_4
Device: cuda
Command: /content/drive/MyDrive/CDRP models testing/flexible model/main_flexible.py --run_name exp2_sharded_v2_verified_t4_v1_shards_4 --dataset_root /content/drive/MyDrive/CDRP models testing/flexible model/flexibility_views/exp2_pathway_sharding/verified_t4_v1_shards_4 --epoch 120 --lr 0.001 --weight_decay 1e-05 --hidden_channels 256 --output_channels 64 --fusion_dim 512 --dropout 0.2 --num_layers 2 --heads 4 --drug_num_gnn_layers 3 --drug_batch_size 0 --k_fold 5 --seed 0 --top_k 10 --contrastive_weight 0.005 --temperature 0.05 --warmup_epochs 10 --max_contrastive_pairs 2048 --device cuda --omics pathway_shard_01 pathway_shard_02 pathway_shard_03 pathway_shard_04
Loading aligned data from: /content/drive/MyDrive/CDRP models testing/flexible model/flexibility_views/exp2_pathway_sharding/verified_t4_v1_shards_4
Loaded data: pairs=109446, cells=425, drugs=298
Selected omics: pathway_shard_01, pathway_shard_02, pathway_shard_03, pathway_shard_04

================================================================================
Fold 1/5 (fold_id=1)
================================================================================
Epoch 065/120 | TrainLoss=0.3895 (Cls=0.3628, Cont=5.3460) | Val AUC=0.9132 AUPR=0.8775 F1=0.8038 ACC=0.8331
Epoch 066/120 | TrainLoss=0.3883 (Cls=0.3616, Cont=5.3383) | Val AUC=0.9141 AUPR=0.8787 F1=0.8034 ACC=0.8321
Epoch 067/120 | TrainLoss=0.3881 (Cls=0.3614, Cont=5.3509) | Val AUC=0.9150 AUPR=0.8800 F1=0.8046 ACC=0.8302
Epoch 068/120 | TrainLoss=0.3878 (Cls=0.3610, Cont=5.3528) | Val AUC=0.9153 AUPR=0.8802 F1=0.8058 ACC=0.8367
Epoch 069/120 | TrainLoss=0.3875 (Cls=0.3607, Cont=5.3456) | Val AUC=0.9152 AUPR=0.8797 F1=0.8064 ACC=0.8325
Epoch 070/120 | TrainLoss=0.3869 (Cls=0.3601, Cont=5.3440) | Val AUC=0.9160 AUPR=0.8810 F1=0.8096 ACC=0.8364
Epoch 071/120 | TrainLoss=0.3871 (Cls=0.3605, Cont=5.3342) | Val AUC=0.9163 AUPR=0.8815 F1=0.8080 ACC=0.8310
Epoch 072/120 | TrainLoss=0.3876 (Cls=0.3609, Cont=5.3359) | Val AUC=0.9166 AUPR=0.8814 F1=0.8078 ACC=0.8324
Epoch 073/120 | TrainLoss=0.3881 (Cls=0.3613, Cont=5.3526) | Val AUC=0.9170 AUPR=0.8820 F1=0.8088 ACC=0.8320
Epoch 074/120 | TrainLoss=0.3855 (Cls=0.3589, Cont=5.3352) | Val AUC=0.9167 AUPR=0.8818 F1=0.8095 ACC=0.8347
Epoch 075/120 | TrainLoss=0.3866 (Cls=0.3599, Cont=5.3477) | Val AUC=0.9157 AUPR=0.8802 F1=0.8080 ACC=0.8301
Epoch 076/120 | TrainLoss=0.3871 (Cls=0.3604, Cont=5.3447) | Val AUC=0.9159 AUPR=0.8806 F1=0.8087 ACC=0.8332
Epoch 077/120 | TrainLoss=0.3839 (Cls=0.3572, Cont=5.3430) | Val AUC=0.9165 AUPR=0.8819 F1=0.8092 ACC=0.8344
Epoch 078/120 | TrainLoss=0.3858 (Cls=0.3591, Cont=5.3388) | Val AUC=0.9171 AUPR=0.8828 F1=0.8087 ACC=0.8346
Epoch 079/120 | TrainLoss=0.3842 (Cls=0.3574, Cont=5.3527) | Val AUC=0.9174 AUPR=0.8832 F1=0.8092 ACC=0.8352
Epoch 080/120 | TrainLoss=0.3840 (Cls=0.3572, Cont=5.3425) | Val AUC=0.9177 AUPR=0.8840 F1=0.8098 ACC=0.8340
Epoch 081/120 | TrainLoss=0.3835 (Cls=0.3567, Cont=5.3516) | Val AUC=0.9180 AUPR=0.8845 F1=0.8110 ACC=0.8377
Epoch 082/120 | TrainLoss=0.3848 (Cls=0.3580, Cont=5.3523) | Val AUC=0.9177 AUPR=0.8840 F1=0.8089 ACC=0.8354
Epoch 083/120 | TrainLoss=0.3816 (Cls=0.3549, Cont=5.3406) | Val AUC=0.9179 AUPR=0.8846 F1=0.8102 ACC=0.8343
Epoch 084/120 | TrainLoss=0.3821 (Cls=0.3554, Cont=5.3463) | Val AUC=0.9182 AUPR=0.8852 F1=0.8111 ACC=0.8379
Epoch 085/120 | TrainLoss=0.3827 (Cls=0.3559, Cont=5.3528) | Val AUC=0.9181 AUPR=0.8847 F1=0.8112 ACC=0.8352
Epoch 086/120 | TrainLoss=0.3818 (Cls=0.3551, Cont=5.3378) | Val AUC=0.9178 AUPR=0.8839 F1=0.8102 ACC=0.8370
Epoch 087/120 | TrainLoss=0.3820 (Cls=0.3553, Cont=5.3421) | Val AUC=0.9183 AUPR=0.8852 F1=0.8108 ACC=0.8383
Epoch 088/120 | TrainLoss=0.3792 (Cls=0.3525, Cont=5.3449) | Val AUC=0.9177 AUPR=0.8852 F1=0.8091 ACC=0.8401
Epoch 089/120 | TrainLoss=0.3799 (Cls=0.3533, Cont=5.3229) | Val AUC=0.9175 AUPR=0.8849 F1=0.8088 ACC=0.8383
Epoch 090/120 | TrainLoss=0.3812 (Cls=0.3545, Cont=5.3439) | Val AUC=0.9180 AUPR=0.8850 F1=0.8077 ACC=0.8349
Epoch 091/120 | TrainLoss=0.3789 (Cls=0.3522, Cont=5.3365) | Val AUC=0.9176 AUPR=0.8846 F1=0.8066 ACC=0.8297
Epoch 092/120 | TrainLoss=0.3800 (Cls=0.3532, Cont=5.3562) | Val AUC=0.9179 AUPR=0.8852 F1=0.8078 ACC=0.8332
Epoch 093/120 | TrainLoss=0.3807 (Cls=0.3540, Cont=5.3489) | Val AUC=0.9181 AUPR=0.8854 F1=0.8073 ACC=0.8297
Epoch 094/120 | TrainLoss=0.3783 (Cls=0.3516, Cont=5.3361) | Val AUC=0.9187 AUPR=0.8865 F1=0.8092 ACC=0.8390
Epoch 095/120 | TrainLoss=0.3787 (Cls=0.3519, Cont=5.3432) | Val AUC=0.9190 AUPR=0.8870 F1=0.8093 ACC=0.8363
Epoch 096/120 | TrainLoss=0.3781 (Cls=0.3514, Cont=5.3433) | Val AUC=0.9191 AUPR=0.8871 F1=0.8101 ACC=0.8371
Epoch 097/120 | TrainLoss=0.3773 (Cls=0.3506, Cont=5.3527) | Val AUC=0.9194 AUPR=0.8874 F1=0.8104 ACC=0.8374
Epoch 098/120 | TrainLoss=0.3771 (Cls=0.3504, Cont=5.3425) | Val AUC=0.9195 AUPR=0.8874 F1=0.8103 ACC=0.8411
Epoch 099/120 | TrainLoss=0.3759 (Cls=0.3491, Cont=5.3487) | Val AUC=0.9198 AUPR=0.8878 F1=0.8109 ACC=0.8405
Epoch 100/120 | TrainLoss=0.3764 (Cls=0.3497, Cont=5.3432) | Val AUC=0.9202 AUPR=0.8881 F1=0.8121 ACC=0.8405
Epoch 101/120 | TrainLoss=0.3762 (Cls=0.3495, Cont=5.3443) | Val AUC=0.9205 AUPR=0.8882 F1=0.8132 ACC=0.8416
Epoch 102/120 | TrainLoss=0.3749 (Cls=0.3482, Cont=5.3358) | Val AUC=0.9209 AUPR=0.8887 F1=0.8144 ACC=0.8413
Epoch 103/120 | TrainLoss=0.3758 (Cls=0.3492, Cont=5.3371) | Val AUC=0.9212 AUPR=0.8894 F1=0.8151 ACC=0.8419
Epoch 104/120 | TrainLoss=0.3740 (Cls=0.3473, Cont=5.3367) | Val AUC=0.9211 AUPR=0.8897 F1=0.8143 ACC=0.8411
Epoch 105/120 | TrainLoss=0.3747 (Cls=0.3479, Cont=5.3493) | Val AUC=0.9211 AUPR=0.8898 F1=0.8147 ACC=0.8412
Epoch 106/120 | TrainLoss=0.3745 (Cls=0.3478, Cont=5.3475) | Val AUC=0.9210 AUPR=0.8897 F1=0.8132 ACC=0.8403
Epoch 107/120 | TrainLoss=0.3749 (Cls=0.3482, Cont=5.3491) | Val AUC=0.9212 AUPR=0.8905 F1=0.8130 ACC=0.8424
Epoch 108/120 | TrainLoss=0.3730 (Cls=0.3463, Cont=5.3437) | Val AUC=0.9216 AUPR=0.8910 F1=0.8132 ACC=0.8401
Epoch 109/120 | TrainLoss=0.3747 (Cls=0.3480, Cont=5.3396) | Val AUC=0.9215 AUPR=0.8904 F1=0.8127 ACC=0.8410
Epoch 110/120 | TrainLoss=0.3734 (Cls=0.3467, Cont=5.3394) | Val AUC=0.9215 AUPR=0.8901 F1=0.8140 ACC=0.8397
Epoch 111/120 | TrainLoss=0.3727 (Cls=0.3460, Cont=5.3381) | Val AUC=0.9212 AUPR=0.8895 F1=0.8146 ACC=0.8400
Epoch 112/120 | TrainLoss=0.3720 (Cls=0.3453, Cont=5.3350) | Val AUC=0.9212 AUPR=0.8898 F1=0.8162 ACC=0.8421
Epoch 113/120 | TrainLoss=0.3709 (Cls=0.3442, Cont=5.3453) | Val AUC=0.9214 AUPR=0.8905 F1=0.8133 ACC=0.8387
Epoch 114/120 | TrainLoss=0.3732 (Cls=0.3465, Cont=5.3381) | Val AUC=0.9221 AUPR=0.8916 F1=0.8149 ACC=0.8416
Epoch 115/120 | TrainLoss=0.3725 (Cls=0.3458, Cont=5.3234) | Val AUC=0.9221 AUPR=0.8915 F1=0.8141 ACC=0.8361
Epoch 116/120 | TrainLoss=0.3724 (Cls=0.3457, Cont=5.3431) | Val AUC=0.9224 AUPR=0.8918 F1=0.8152 ACC=0.8398
Epoch 117/120 | TrainLoss=0.3698 (Cls=0.3432, Cont=5.3376) | Val AUC=0.9222 AUPR=0.8917 F1=0.8151 ACC=0.8395
Epoch 118/120 | TrainLoss=0.3710 (Cls=0.3443, Cont=5.3317) | Val AUC=0.9227 AUPR=0.8924 F1=0.8163 ACC=0.8457
Epoch 119/120 | TrainLoss=0.3699 (Cls=0.3432, Cont=5.3390) | Val AUC=0.9230 AUPR=0.8928 F1=0.8166 ACC=0.8436
Epoch 120/120 | TrainLoss=0.3717 (Cls=0.3450, Cont=5.3412) | Val AUC=0.9232 AUPR=0.8929 F1=0.8165 ACC=0.8411
Fold 1 complete | Best Val AUC=0.9232 | Test AUC=0.9222 AUPR=0.8952 F1=0.8141 ACC=0.8434 | FoldTime=299.84s

================================================================================
Fold 2/5 (fold_id=2)
================================================================================
Epoch 001/120 | TrainLoss=0.7205 (Cls=0.7205, Cont=0.0000) | Val AUC=0.5388 AUPR=0.4330 F1=0.5784 ACC=0.4092
Epoch 002/120 | TrainLoss=0.6716 (Cls=0.6716, Cont=0.0000) | Val AUC=0.5655 AUPR=0.4714 F1=0.5790 ACC=0.4150
Epoch 003/120 | TrainLoss=0.6708 (Cls=0.6708, Cont=0.0000) | Val AUC=0.5783 AUPR=0.4780 F1=0.5806 ACC=0.4242
Epoch 004/120 | TrainLoss=0.6550 (Cls=0.6550, Cont=0.0000) | Val AUC=0.5778 AUPR=0.4800 F1=0.5806 ACC=0.4273
Epoch 005/120 | TrainLoss=0.6433 (Cls=0.6433, Cont=0.0000) | Val AUC=0.5760 AUPR=0.4746 F1=0.5813 ACC=0.4276
Epoch 006/120 | TrainLoss=0.6255 (Cls=0.6255, Cont=0.0000) | Val AUC=0.5785 AUPR=0.4753 F1=0.5820 ACC=0.4257
Epoch 007/120 | TrainLoss=0.6121 (Cls=0.6121, Cont=0.0000) | Val AUC=0.5821 AUPR=0.4798 F1=0.5833 ACC=0.4495
Epoch 008/120 | TrainLoss=0.5895 (Cls=0.5895, Cont=0.0000) | Val AUC=0.5813 AUPR=0.4794 F1=0.5822 ACC=0.4285
Epoch 009/120 | TrainLoss=0.5704 (Cls=0.5704, Cont=0.0000) | Val AUC=0.5850 AUPR=0.4860 F1=0.5832 ACC=0.4515
Epoch 010/120 | TrainLoss=0.5526 (Cls=0.5526, Cont=0.0000) | Val AUC=0.5925 AUPR=0.4959 F1=0.5842 ACC=0.4540
Epoch 011/120 | TrainLoss=0.5710 (Cls=0.5373, Cont=6.7331) | Val AUC=0.5943 AUPR=0.4986 F1=0.5840 ACC=0.4359
Epoch 012/120 | TrainLoss=0.5483 (Cls=0.5204, Cont=5.5847) | Val AUC=0.5964 AUPR=0.4993 F1=0.5851 ACC=0.4415
Epoch 013/120 | TrainLoss=0.5253 (Cls=0.4980, Cont=5.4629) | Val AUC=0.6015 AUPR=0.5046 F1=0.5876 ACC=0.4586
Epoch 014/120 | TrainLoss=0.5092 (Cls=0.4819, Cont=5.4461) | Val AUC=0.6024 AUPR=0.5095 F1=0.5842 ACC=0.4433
Epoch 015/120 | TrainLoss=0.4971 (Cls=0.4699, Cont=5.4376) | Val AUC=0.6140 AUPR=0.5189 F1=0.5854 ACC=0.4631
Epoch 016/120 | TrainLoss=0.4972 (Cls=0.4700, Cont=5.4366) | Val AUC=0.6136 AUPR=0.5262 F1=0.5825 ACC=0.4281
Epoch 017/120 | TrainLoss=0.4798 (Cls=0.4526, Cont=5.4323) | Val AUC=0.6158 AUPR=0.5187 F1=0.5822 ACC=0.4297
Epoch 018/120 | TrainLoss=0.4808 (Cls=0.4536, Cont=5.4352) | Val AUC=0.6328 AUPR=0.5280 F1=0.5880 ACC=0.4574
Epoch 019/120 | TrainLoss=0.4847 (Cls=0.4575, Cont=5.4342) | Val AUC=0.6405 AUPR=0.5517 F1=0.5865 ACC=0.4555
Epoch 020/120 | TrainLoss=0.4688 (Cls=0.4416, Cont=5.4317) | Val AUC=0.6326 AUPR=0.5537 F1=0.5836 ACC=0.4596
Epoch 021/120 | TrainLoss=0.4563 (Cls=0.4292, Cont=5.4321) | Val AUC=0.6260 AUPR=0.5481 F1=0.5821 ACC=0.4380
Epoch 022/120 | TrainLoss=0.4610 (Cls=0.4339, Cont=5.4263) | Val AUC=0.6241 AUPR=0.5431 F1=0.5814 ACC=0.4257
Epoch 023/120 | TrainLoss=0.4540 (Cls=0.4269, Cont=5.4230) | Val AUC=0.6439 AUPR=0.5536 F1=0.5848 ACC=0.5426
Epoch 024/120 | TrainLoss=0.4531 (Cls=0.4260, Cont=5.4178) | Val AUC=0.6672 AUPR=0.5578 F1=0.6015 ACC=0.5777
